,YHOO,PLL,AVP,DTV,PRM,CD,CBE,DIS,GAP,FST,RKT,SAH,CBT,XMSR,LEAF,SLR,PVN,TRS,MGG,BHGE,TU,RGA,WMI,CMCSA,YELL,OXY,RBK,HSY,MBI,IEX,TSLA,MV,WLL,LLY,BLL,AM,CLR,SXT,OMI,WMT,SEPR,CAL,AET,AFL,LQI,PGL,SO,ASD,VSTN,PFG,FITB,DELL,PSS,PTV,RCCC,ACV,AGL,UTR,IGL,ACF,AT,NYT,MOT,LOW,ZBH,GGC,MAR,KO,AMGN,LMT,SOV,DISH,MDC,EMR,WYNN,CPGX,NRG,INTC,MAS,AZR,SRI,RTN,WM,MKC,OMC,JNY,GPS,JNPR,COST,BKR,PRE,UNH,CCL,GPK,KMB,UNM,AMZN,PXD,DJ,BGG,JCI,PCH,MWD,PPL,NST,CTX,RRI,CVX,HNT,BDX,GWW,SCHL,FRN,DRRA,GSF,RYN,KWD,AAPL,GNW,PD,MWL,CINF,RKY,LM,ADT,PKI,CNA,NI,BG,DDS,SCS,OCR,CAT,TRI,FWC,HLT,ASO,VVI,SBGI,OLN,CHIR,SWY,ALLY,DLX,AMR,LW,AYI,DE,CXR,TXT,PL,ON,GR,CKC,SVM,SHW,EDS,EAT,KMRT,RHAT,IRM,AFG,NSC,PPE,DGX,SOTR,WAG,JNJ,ISLE,LSI,CRC,TMUS,LIFE,TOL,PEP,GLW,AXS,SGP,ION,RS,C,CYT,PH,LZ,MTW,PBG,MYG,URI,FOXA,AEP,KMG,TXI,CR,WCI,TRB,CSC,MER,EQT,RL,DPS,STX,GEN,HOT,MBG,UNP,HCC,RCL,HIG,CQB,BUD,GI,AN,TOY,FOE,HCA,DF,A,DNA,SAF,S,SPW,JJZ,STI,HUN,DNE,WDC,UFI,NVR,AMD,PRU,COF,IR,PCS,NFX,LVLT,PG,NFG,AGO,TEX,PSD,ALV,IBM,BMY,HDS,BEAM,RNR,DHI,KBH,KRB,AYE,NOV,BSX,CPB,AHC,MI,WHR,CPO,LNC,ASH,KSS,OMF,F,CCU,FSH,FLOW,TMK,OC,XOM,IDPH,GW,BHI,APD,AOL,ARW,BFT,RF,DG,AOC,WYN,PEG,CSX,SOI,RLGY,OMX,MTH,FLM,PXP,VZ,VGR,SKO,KSU,MRO,MUR,SVU,EP,PKS,HTZ,COV,SCH,PNW,RRC,IP,LVS,K,BSC,NXTP,GRP,WLK,DNY,NBL,BJS,ABK,GTK,AMP,CL,RAME,HAL,LTD,SWK,STT,AIQ,GENZ,SLE,MEDI,BA,UFS,CSAR,ETR,WLH,HAR,RE,GD,HRB,YRK,MMC,HMN,JPM,POM,IPG,BCC,ODP,ABH,DST,APC,JNS,EQ,OLOG,SPF,CTAS,HCR,LYO,SHAW,LIZ,Q,OGE,ARG,DNR,PM,CAM,ISG,CCI,WRK,TMO,MON,MNY,AKS,CLX,CTB,TRY,LMCA,PAS,HC,MGM,TE,SRV,LAMR,GT,ABC,XTO,WFC,LEG,HAWK,EK,HSC,MET,YUM,BR,CMC,LEAP,WY,ESRX,MKL,AES,FD,FLR,MFS,HD,STZ,PKD,KEG,R,GATX,MO,CY,LLL,VPI,JWN,XRAY,PDE,ACN,DOW,BBT,RSG,DPH,NEE,MWV,AZO,HAYZ,IMCL,RAD,EL,GP,EIX,XL,WPI,CMS,WPO,TWC,EXC,SFY,NWA,NWL,HLS,WPS,FCS,LUV,LTR,PHM,BC,HDI,MU,DEX,ROK,GDT,ROH,SRP,VST,TYC,AGY,DFS,ITW,UCL,WINN,APA,ALL,TDS,JBL,WEN,CDN,SE,X,PHH,ACW,ADM,DNB,GEF,ESV,MSFT,KTO,OLG,FCX,DVA,ARM,PBI,MIK,USAI,CEPH,PYX,GLK,RJR,FDX,USM,USB,WMG,TRW,VCI,FE,USU,CE,DTE,VRX,MCD,PKG,SCHW,UHS,CZN,NAVI,FDC,BRW,FSL,LCC,WLV,JOYG,HES,RHD,IFF,MMM,NOC,DUK,IAR,KR,CCE,MEE,PNR,KEY,JDSU,LIN,TSO,PCAR,MEL,CELG,EXPE,ACI,AV,COP,JAH,SFD,GLT,BZH,ORCL,HPQ,BOL,AEE,GXP,FBF,SRE,ATK,TWTC,MHK,JP,NTRS,MHP,NUE,FMC,SANM,SII,TNB,DENN,EAS,WLP,CA,SCI,BNI,FO,NBR,SON,TEG,RSH,GILD,STA,SAFC,XEL,HUBB,AMAT,SPLS,LU,ITT,DVN,IGT,HB,ACGL,CMVT,HON,ZMH,FAF,RMK,CK,SYY,RDA,PGN,OSK,GET,CMI,CTL,BWA,BKH,SGR,VLO,SYK,MDT,CSL,KDP,ICN,WYE,SGU,WOR,KFT,JOY,STLD,NCC,TSG,FISV,ATH,CNX,CAH,UVN,ECL,G,PMI,CAG,TJX,HOV,CEG,MAN,RML,HS,KRI,AG,EMN,CNF,NX,ALB,ATG,BK,PX,PCU,D,CVS,PCP,OS,OKE,BEN,SLM,L,MXT,TK,AMG,DOLE,SCG,RIG,ABT,DRI,BEAV,MYL,WYND,NU,QVCA,LPX,WEC,DO,ASCA,FNP,ICCI,WU,TSN,AMT,KG,LINTA,CYH,BOW,BBY,CXW,WFT,RHT,MCCC,DOV,CBB,XRX,PPG,AOT,GCI,BMS,CI,HSP,KSE,SKS,DHR,TLN,ATO,SBAC,LAF,CSCO,AIG,JEF,VSH,SBC,PTMK,BEV,HBI,HRS,RDN,NFS,CVH,MOS,GE,USFC,CEM,JBHT,FTR,THC,EC,HMA,ILA,CMA,SIX,RPM,MAY,WMB,TECD,LEN,EFX,AW,RCII,CVG,NOI,DPL,BCR,VFC,CRS,LH,CVO,HOG,LXK,SYMC,H,CBRL,JBLU,AWH,MS,FPL,TXU,PFE,MHFI,NWSA,MAT,CNHI,TGNA,FLEX,BLC,HET,SSP,ACE,WR,AXL,CZR,NAV,PBY,KMI,BYD,IVGN,BER,WIN,CKH,HPC,POL,BLK,TXN,MIR,HUM,DCN,MRK,EOG,COKE,BEC,SNDK,TGT,WB,ARMK,FON,MLM,ACT,KRFT,PCG,PAX,BLS,UAUA,TKR,ABS,LEH,JAVA,GMT,STN,TEN,WTM,DWDP,CHK,JCP,SBH,CFC,USI,RRD,ED,MOVI,UIS,NKE,ONNN,NLC,IKN,VMC,MCK,PNK,LNT,GIS,AWE,ROV,CLGX,EQIX,PNC,CIN,IQV,BAC,DCEL,GDW,AMKR,PENN,OI,NEM,UVV,TDG,PGR,TIN,SPC,TWX,ARNC,UTX,VIAB,CNP,AVT,DAN,UST,BDK,SEE,EV,NSM,QCOM,GS,XIDE,SIRI,PVH,ADI,BAX,ATI,PIOS,AXP,EMC,ETN,MTG,USG,RYL,UPS,AGCO,SNA,CUM,HAS,MCIP,CDNS,SUN,NWAC,INTU,SPB,AVY,ADP,RHDCQ,WINMQ,DRRAQ,AWHHF,BRSWQ,SPCBQ,BFTH,WCIMQ,CVOVQ,ABKFQ,WAMUQ,WLVTQ,HKRSQ,SFYWQ,SHLDQ,MNIQQ,DPHIQ,ABWTQ,WNDXQ,HAYZQ,MOVIQ,OVV,LEHMQ,XIDEQ,KEGX,DCNAQ,AAMRQ,KEGXQ,WFTIF,CKCRQ,CEMJQ,RSHCQ,EKDKQ,CSARQ,NWACQ,ACIIQ,GAPTQ,DFODQ,IDARQ,PKDSQ,PPMIQ,LB,OPT,SSCC,PPC,WRB,LEA,OSG,GOOGL,WBT,CIT,NVE,HRC,T,TT,WLTW,MDLZ,HNZ,GOOG,FWLT,DAL,AWGI,VIAC,ATUS,DD,TAP,VIAV,CVC,VC,GL,CPN,AAL,SPCB,CNW,MTOR,EHC,CCEP,ANDV,HSH,RAI,OA,KATE,EVRG,M,AXLL,KMPR,BIIB,BTU,DYN,NLOK,KHC,AGN,GAS,AGYS,MSI,UAL,GLF,QRTEA,AON,IAC,GM,TFC,CAR,SUNW,AA,ANTM,ES,SPGI,GHC,VAL,FNF,SCCO,INGR,WBA,IHRT,CB,LHX,CAA,TRV,CHTR,DXC,YRCW,CBS,IACI,CHX,BETA,BONT,YBTVA,GMRK,TVL,MNI,FNT,BRS,RAM,WSH,ROHI,HK,SHLD
1998-05-31,5068426500.0,2458552938.0,10782396630.0,,1941548250.0,18349626750.0,7771543125.0,76890634500.0,1224032000.0,536489375.0,338811250.0,89857625.0,2261352438.0,,54367250.0,4794245375.0,6049528625.0,,1924875000.0,,,1258296375.0,,1072980000.0,513487500.0,10147436000.0,1619660000.0,7789627125.0,7278642125.0,1084211000.0,,,3822103688.0,67968209379.999985,1197480250.0,3392070000.0,102781250.0,,382110000.0,123470408300.0,1199829000.0,,11374326560.0,8549541000.0,1660294500.0,1301724375.0,18443087500.0,3496581000.0,448205000.0,631558125.0,11467271500.0,52159530380.0,2614172000.0,,130372625.0,813689500.0,206887500.0,318829500.0,3715140000.0,978521625.0,7268725625.0,6725911500.0,31676828000.0,13904058000.0,,793278250.0,4441866625.0,193534600900.0,15371235000.0,21949365000.0,,384131687.5,272355875.0,26894693250.0,,,,121158000000.0,9561543750.0,316533000.0,498333250.0,9193831814.0,,,7969032312.999998,3193212750.0,21271356000.0,,12528606380.0,70112500.0,2624700000.0,12333056000.0,20151627750.0,,27613399940.0,7682404625.0,2109448125.0,2334927750.0,3639982500.0,1094172750.0,5033997500.0,1270825375.0,46904477630.0,3691666875.0,,2122549000.0,487489875.0,,,8709325000.0,5159156063.0,618440000.0,,151343750.0,778510000.0,1327721063.0,709818812.5,3542216625.0,,3578931000.0,1980346000.0,6986952000.0,,1654794063.0,,,9346947500.0,3281598750.0,323843625.0,4425269438.0,573890625.0,2906190375.0,20140472060.0,842649750.0,1033650625.0,7749563812.999998,4658778750.0,2679588000.0,698666375.0,2075654000.0,3203294063.0,17511862500.0,147551250.0,2712756188.0,14018780250.0,,,12868164380.0,373648750.0,12137965250.0,2223288000.0,,3736945000.0,459284000.0,6421696312.999999,5768974750.0,17885223750.0,1441851000.0,,,,2772253125.0,11906670190.0,,655114312.5,6507766375.0,17476434880.0,92865926560.0,,2999926188.0,214748625.0,,105904750.0,951642750.0,60852743500.0,9152773313.0,,61352986500.0,716543625.0,719528875.0,35905436880.0,2222003000.0,4540609125.0,1962332500.0,708439000.0,,4744706063.0,1160028000.0,,8640670500.0,3018985750.0,1254534375.0,2409346688.0,,8164902500.0,8097264000.0,30923035000.0,1057207500.0,1045326500.0,,,504315000.0,8923864063.0,,11963427750.0,1046237500.0,5777233125.0,12969654940.0,865065937.5,22322271560.0,206805812.5,40124445750.0,7394586500.0,1063905375.0,,1989010500.0,1744436250.0,,82719687.5,24160219190.0,873256125.0,,16677453000.0,262190250.0,,1504485938.0,2399679188.0,363751375.0,2804577813.0,613080562.5,6546003187.999999,7458159187.999998,,809326125.0,7356384000.0,112591199900.0,1625166000.0,,637818750.0,2209156125.0,3142680750.0,110790985000.0,106994105000.0,50641500.0,168108500.0,1045517000.0,952830000.0,1007694938.0,15881394750.0,3435860250.0,674311000.0,12352730130.0,24750303000.0,4940771875.0,514057500.0,5160667813.0,1219848000.0,9028483000.0,3788754375.0,7511450500.0,,59248356880.0,11884185630.0,479769187.5,180007750.0,6013347375.0,1558279500.0,,623542500.0,639185125.0,6101208000.0,10188744000.0,18012329130.0,2441424375.0,762519000.0,,6374766875.0,10804204690.0,,7683608750.0,10461595250.0,3202450125.0,,2047044063.0,85904000.0,730093750.0,412575000.0,,,904866750.0,4627350000.0,10094525000.0,2261899063.0,2516938750.0,,1876481250.0,,,8858673000.0,3811059500.0,,14144448000.0,,16904951059.999996,6171534250.0,,1290457250.0,150062500.0,6385500000.0,2224726563.0,2496507813.0,3832609375.0,1348264688.0,8337808000.0,25761918000.0,,12492262500.0,7494417000.0,4221586250.0,11114517380.0,,2147733000.0,27499570500.0,1322136375.0,48244976500.0,1526201250.0,780045562.5,6483400000.0,,792811687.5,1962643250.0,5616011250.0,4611596000.0,2036100000.0,14981330810.0,1452957000.0,22157533750.0,2896503563.0,8088623562.999998,1879813500.0,4694718500.0,,2589024375.0,3960990000.0,82376500.0,15329853130.0,445336375.0,514596750.0,4791705000.0,1732851813.0,2447938063.0,,3345476375.0,,2165699250.0,1069124063.0,443754500.0,76814250.0,2639549250.0,,67431299250.0,,5820423250.0,1935813000.0,,1104760500.0,8687132250.0,1865840688.0,601160625.0,,,739504062.5,1607694250.0,3448186688.0,10457500880.0,911542500.0,11301553130.0,,803628937.5,30897424000.0,4929525000.0,2197000.0,23031713250.0,2039643250.0,,4730849813.0,7460169000.0,457305125.0,37397250.0,10110468000.0,713287562.5,950468750.0,8346885812.999998,10911971560.0,3913951563.0,,57622058440.0,41253750.0,647350312.5,301250062.5,2531456875.0,,90797554250.0,778493937.5,740796000.0,935902500.0,,1829925000.0,1123580250.0,537374250.0,21808790630.0,575611062.5,,,,,5072620000.0,76192812.5,267861000.0,9233250375.0,3926140750.0,5917574000.0,10640418130.0,6370740250.0,3900531250.0,4414493063.0,4525700000.0,,247304625.0,298537000.0,,7687576000.0,,748274812.5,,5955422375.0,10436250000.0,1136675813.0,3126019250.0,5443714875.0,5012615563.0,958155000.0,10807995000.0,9717948250.0,6665347125.0,1061663063.0,630046562.5,32288996380.0,88805250.0,703482812.5,16492542000.0,8562103000.0,,3370819125.0,39515369250.0,2359656250.0,1266103125.0,3241049063.0,7440816750.0,3630572813.0,3090667125.0,,,10804620190.0,5793727500.0,,3592544750.0,208984106500.0,330820000.0,,1469714750.0,,478176187.5,12857743000.0,,2525460000.0,302015625.0,866769375.0,2361560000.0,,9434967750.0,1667957688.0,29066040750.0,,6569440625.0,1374450000.0,6846709375.0,,1857864250.0,5739529687.999999,,45112593750.0,,,1658140000.0,2670778813.0,,14845327000.0,,,,514796000.0,,,,5172720000.0,37469683880.0,7254557187.999998,20768799130.0,,10994318630.0,14525569000.0,,1683483750.0,16668447630.0,,1249437625.0,515160937.5,4312860469.0,17547911880.0,159308062.5,,959373000.0,,411683937.5,,,684325687.5,137956000.0,22959956250.0,,2736947813.0,5368536875.0,,289507000.0,,850239000.0,,1589250375.0,6090541250.0,7865574469.0,7779656250.0,4534781000.0,2652534125.0,1625718500.0,2366922188.0,2949162188.0,,,4557020000.0,28667625000.0,2047465875.0,15679807000.0,6648380625.0,2375948250.0,3607576375.0,1004744250.0,,977207000.0,94128750.0,6565242000.0,638440250.0,,11700064000.0,7104219375.0,93068155630.0,,1185740000.0,2810795313.0,4169792250.0,,1259162531.0,10587960190.0,,1295725625.0,,,7869880375.0,2421730500.0,631990500.0,,1105152125.0,94959000.0,4056898000.0,1346283000.0,476307000.0,306764500.0,1833361875.0,3923165500.0,26116605000.0,1460005875.0,,3137662938.0,,80951000.0,,,,949530000.0,22235821000.0,803106562.5,3169629281.0000005,,,9862839000.0,1604720250.0,3975248875.0,65790049500.0,1989638438.0,14051963250.0,7465601000.0,139661625.0,,3461664188.0,993616750.0,,4472505000.0,1582648875.0,5300973000.0,1953794813.0,438198687.5,1291480000.0,1139760000.0,22977132000.0,7781857687.999998,188325000.0,7731323437.999998,13489476000.0,1394525000.0,623481187.5,1233242188.0,12363859880.0,6839856000.0,1574877688.0,,736528000.0,539586937.5,,3089305063.0,4946388938.0,57257096440.0,2203703125.0,670596093.8000001,3664470000.0,,2181158438.0,,2189456500.0,3329547000.0,6661620000.0,106890000.0,,,,2719822625.0,,,,,2053451250.0,3185520000.0,,,24932375.0,,8354062500.0,,33767072750.0,12925401500.0,,18914595000.0,2251968750.0,14751612000.0,,1728977250.0,1501426063.0,4234258438.0,,925175250.0,,2509549875.0,78389018130.0,86623434630.0,963811625.0,1323399000.0,71485060500.0,,1477293313.0,328283250.0,3864969000.0,,1033074063.0,178580812.5,,271637584300.0,823662000.0,510641812.5,1062631563.0,831946500.0,10788890000.0,3008426063.0,4985156813.0,,10297239000.0,,,14875847940.0,13752234940.0,1974740625.0,1152856000.0,5379462375.0,120179750.0,664826250.0,,1805080875.0,2768245500.0,1969903125.0,6474174000.0,1210414000.0,264577375.0,,0.0,3688030500.0,1373552625.0,2770562000.0,2011690500.0,,,139055125.0,11149800380.0,9689982000.0,136846449199.99995,,,11116880630.0,,,,2739027500.0,2527475000.0,3253663125.0,25560562.5,2515059125.0,,,1482628875.0,1418526500.0,,412418125.0,,,6043558500.0,772668000.0,4181707500.0,,1224844875.0,20086961000.0,3736697063.0,5170259938.0,5515554750.0,139845303000.0,3145695313.0,438991562.5,1588317500.0,421297875.0,,16503363190.0,,24746778130.0,2137804000.0,,,12016431000.0,613104187.5,63861127500.0,,2345181000.0,11382639940.0,8408576562.999998,,2019535875.0,525191625.0,6970522500.0,,,453252375.0,17948959880.0,15822381750.0,,2030242000.0,,10081830000.0,95624625.0,6174963375.0,8567316000.0,,2482200000.0,2868702750.0,3797369500.0,7232343750.0,,2308228813.0,10755654000.0,,576072000.0,,,17357744250.0,5097749250.0,,56451087000.0,,6186456000.0,857078750.0,134509500.0,6931699250.0,3903018000.0,1326482125.0,,9996626875.0,3293818750.0,10409709380.0,41532032810.0,,21574128000.0,,72407031.25,2286482000.0,353660937.5,4942132500.0,5545449875.0,4455052000.0,819974562.5,2678666250.0,3607779750.0,,,,353444000.0,4016335313.0,16251944060.0,27261550130.0,387166937.5,47325108250.0,20622117750.0,6412612500.0,6860623250.0,2517859375.0,299051625.0,,,2632719375.0,2194462500.0,5081589000.0,,,3003900000.0,4439377250.0,2783849750.0,,6077191750.0,256215500.0,,,151343750.0,,445295625.0,576072000.0,762519000.0,,980950000.0,3832609375.0,18225558125.0,514796000.0,,298537000.0,,469478125.0,,2053451250.0,6043558500.0,,95624625.0,0.0,8408576563.0,,,5515554750.0,14018780250.0,301250062.5,4948855250.0,459284000.0,2004823438.0,4481418750.0,23031713250.0,780045562.5,4439377250.0,959373000.0,1224032000.0,1850423438.0,,647350312.5,2414345813.0,7494417000.0,866250.0,,472461625.0,1328822000.0,,,,,,1216288000.0,4169792250.0,71485060500.0,7458159188.0,,,19403895000.0,,1033650625.0,,,15773010000.0,,21808790625.0,1312950000.0,1780563000.0,1458356000.0,,6013347375.0,,,,1953794813.0,1660914063.0,11368415375.0,14525569000.0,515160937.5,27499570500.0,,850239000.0,3345476375.0,2515059125.0,10911971563.0,793278250.0,2623995000.0,623542500.0,,,1350752000.0,,3900531250.0,1139760000.0,327442062.5,31676828000.0,,,,10804204688.0,2504169500.0,,9344814563.0,18349626750.0,,,,2181158438.0,7779656250.0,4525700000.0,3592544750.0,,188325000.0,1219848000.0,17476434875.0,,6409436250.0,3864969000.0,514596750.0,,,8097264000.0,513487500.0,22800151250.0,-29045250.0,,,204187000.0,645376875.0,239280000.0,60711000.0,469478125.0,,431808000.0,112893500.0,-261777187.5,,,
